is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_average,grade_trend,days_since_submission,late_submissions,struggle_label,_latent_p
1,98,0,38,1,0,2,5,5,0,26,2,80,98,0,8,0,0.08767732336284126
0,210,1,115,0,1,2,0,0,0,56,0,80,100,0,0,0,0.00666686338346581
0,34,0,39,1,0,2,0,0,0,58,7,56,86,14,2,1,0.9033180607008476
1,157,0,0,0,0,3,0,0,0,42,0,85,121,0,0,0,0.0020124941817678357
1,86,1,27,1,1,3,18,0,0,50,4,74,113,0,0,0,0.009156739807788925
0,311,1,138,1,0,3,12,1,0,64,1,79,112,9,3,0,0.011416867527384977
0,205,0,95,0,0,0,14,0,0,35,6,80,77,5,6,1,0.9924830299385705
1,284,0,0,1,0,1,0,0,0,81,2,80,89,0,2,0,0.8358686165521169
1,0,0,53,1,0,0,15,5,0,22,2,85,126,3,1,0,0.014621063519751003
0,159,0,83,0,0,3,32,0,0,47,2,72,108,8,3,0,0.01274465651741135
0,222,0,167,0,1,2,31,0,0,66,3,57,79,0,0,1,0.4244164290147927
1,109,0,0,0,0,0,0,0,0,73,1,40,90,2,6,1,0.8767680205036258
0,225,0,0,0,1,2,22,2,1,39,0,92,114,0,1,0,0.009636610808501403
1,6,0,53,1,1,0,9,2,0,30,1,77,115,4,1,0,0.027697559876375007
0,200,1,205,1,0,0,24,1,1,80,0,80,100,0,0,0,0.0007917882248473733
0,200,0,29,0,0,0,0,0,0,28,0,80,100,0,0,0,0.1852209006135475
1,238,0,172,1,1,0,48,1,0,77,0,50,93,0,4,0,0.8355719581794564
0,179,0,0,1,0,8,0,0,0,82,2,54,83,11,2,0,0.3976064378910957
0,196,0,156,1,0,0,17,4,0,54,12,50,78,6,1,0,0.5716728757230637
0,127,0,14,0,0,0,2,3,0,1,0,80,100,0,0,0,0.18106734649152278
0,108,0,0,0,0,0,0,0,0,67,5,47,75,0,1,1,0.9883870027546559
1,200,0,0,1,0,2,38,1,0,55,0,80,100,0,0,0,0.00044316941372982556
1,78,0,0,0,0,0,0,0,0,35,0,64,95,0,2,0,0.040855669417952906
1,207,0,119,1,0,1,10,0,1,71,1,80,99,4,3,1,0.23439811203925848
0,263,0,87,1,0,0,0,0,0,73,5,59,92,0,5,0,0.49953615898434117
0,78,1,206,0,0,0,9,3,1,41,2,44,88,0,1,1,0.8924048295215459
0,122,1,44,1,0,1,0,0,0,49,0,76,110,17,1,0,0.005560541304760166
1,71,0,48,1,0,1,17,6,0,35,0,80,100,0,0,0,0.18380651144917082
1,87,0,20,0,0,0,0,0,0,8,3,80,107,2,0,0,0.1301316743465346
1,67,0,78,0,0,0,16,2,0,15,0,87,119,2,2,0,0.009142548526275126
0,167,1,54,1,1,1,0,0,0,77,5,80,116,0,0,0,0.010952536234689308
0,177,1,63,1,0,4,19,2,0,78,2,72,106,0,3,0,0.0031916173494132578
1,299,0,9,0,0,2,0,0,0,26,4,80,90,22,4,1,0.9902115098992401
1,58,0,25,0,0,1,24,0,1,46,2,77,115,0,0,0,0.009079678287382896
1,149,1,26,1,0,2,20,4,0,59,5,80,107,0,6,0,0.2952010127379385
1,75,0,0,0,0,0,0,0,0,16,0,80,100,0,0,1,0.5633984615946123
0,176,0,35,1,0,1,0,0,0,61,1,83,118,5,5,1,0.15884486274762827
1,43,0,0,0,0,0,1,9,0,0,2,40,69,0,4,1,0.9626001934776491
1,98,1,171,0,0,2,20,2,0,49,5,45,84,7,0,1,0.5535622426338703
1,101,0,52,1,0,1,0,0,0,59,0,80,70,7,0,0,0.8016291271541194
1,0,0,16,0,0,0,6,5,0,0,1,64,104,8,2,0,0.6528531356286985
0,351,0,20,1,0,1,16,1,0,48,0,80,100,0,0,0,0.026188948476985777
1,1,0,108,0,1,3,44,6,0,28,8,30,70,13,1,1,0.991151624321141
0,188,0,73,1,1,1,0,0,0,92,0,83,114,0,2,0,0.0009030318470246912
0,229,0,0,1,0,7,0,0,0,93,5,45,94,0,1,0,0.17341971790816865
1,21,0,40,0,0,0,27,2,0,16,0,84,126,8,0,0,0.0017449834449791636
0,303,0,0,1,0,0,29,2,1,54,0,80,100,0,0,0,0.002588228756494302
1,180,1,159,1,0,2,0,0,0,88,1,37,58,9,1,1,0.9366240040476551
0,77,1,0,1,0,1,0,0,0,40,7,80,86,0,2,1,0.6886319604210821
0,303,0,280,1,0,2,50,4,1,84,3,80,85,22,7,1,0.7404418525425759
0,177,0,35,0,0,1,21,3,0,33,1,74,108,0,0,0,0.4990627227919788
1,52,0,134,0,1,0,24,2,0,38,1,80,86,6,2,1,0.8953776179933775
1,120,0,7,0,0,0,4,7,0,0,0,74,107,2,0,0,0.10271615050678533
1,266,0,0,1,0,2,0,0,0,84,1,62,94,0,5,1,0.5570058149351511
0,151,0,10,1,0,2,0,0,0,48,1,74,118,0,1,0,0.0016595411683174876
0,135,0,8,0,0,0,20,1,1,23,0,75,115,7,1,1,0.09977263481975718
0,0,0,0,0,0,0,0,0,0,0,4,52,78,0,1,1,0.47089538096532374
0,188,1,98,1,0,2,9,0,1,70,0,84,120,0,2,0,0.0014040047723257764
1,136,0,0,1,0,1,8,2,0,36,3,63,112,0,2,0,0.02831413174143007
0,143,1,117,0,1,2,15,1,1,60,0,80,100,0,0,0,0.046663718654691384
0,379,0,0,0,0,0,0,0,0,82,0,80,100,0,0,0,0.05549482106333007
1,0,0,0,0,1,0,26,0,0,13,6,62,98,0,3,0,0.04363885292455232
0,274,0,121,0,1,2,5,2,0,45,0,73,102,0,2,0,0.012663657005272302
0,320,0,165,0,0,2,2,2,1,54,4,80,114,1,5,0,0.1191259543488629
1,301,0,121,1,0,0,22,3,0,50,1,86,126,0,2,0,0.0034999986480094636
1,0,0,40,1,0,1,10,4,0,48,1,64,88,3,1,1,0.608258644317073
1,0,0,29,0,0,0,0,0,0,6,9,53,84,0,0,1,0.984424576167209
0,295,0,322,1,0,3,24,2,0,76,0,80,100,0,0,0,0.002582641041443347
0,10,0,0,1,1,0,0,0,0,45,5,40,82,7,8,1,0.9935992349349937
1,256,1,131,0,0,3,29,2,0,62,1,80,105,5,0,0,0.005305462062497591
0,238,0,0,0,0,0,0,0,0,57,5,73,104,0,0,0,0.04977991923677479
0,36,1,123,1,0,4,14,1,1,76,3,61,93,0,6,0,0.02910302596838661
1,177,0,13,0,0,0,13,5,0,3,0,80,100,0,0,0,0.09828169607122735
0,191,0,0,1,0,1,30,3,0,40,5,94,122,0,2,0,0.001508618789127734
1,0,0,389,0,0,0,43,1,0,42,6,40,80,0,4,1,0.9749014911598328
0,258,0,104,1,1,1,0,0,0,66,0,80,100,0,0,0,0.004838082382936538
1,65,0,0,0,0,1,0,0,0,21,2,78,111,16,0,0,0.12279072199571017
1,18,0,0,0,0,3,0,0,0,16,0,80,100,0,0,1,0.10277362048076422
0,214,0,31,1,0,0,17,0,0,55,1,50,85,2,2,0,0.09449103762748037
1,284,0,0,1,0,0,0,0,0,65,0,80,100,0,0,0,0.011270712913259
0,0,0,24,0,0,0,0,0,0,7,6,92,117,4,2,0,0.009398725056441173
1,0,0,0,0,0,0,0,0,0,0,10,71,104,0,0,0,0.22774053148550272
1,0,0,319,0,0,0,28,2,1,48,0,80,100,0,0,0,0.41237904553901306
0,177,0,0,1,0,0,0,0,0,70,5,80,83,0,2,1,0.7143174332686701
1,10,1,80,0,1,0,20,2,0,29,0,80,100,0,0,0,0.01261792007745883
0,275,0,49,1,0,1,14,0,0,68,0,80,100,0,0,0,0.041144527617013545
0,419,0,358,1,0,3,0,0,0,96,1,81,115,5,0,0,0.007098584178085583
0,90,0,0,1,0,3,0,0,0,52,7,39,62,5,2,1,0.986245653765557
1,60,0,2,0,0,0,28,4,1,15,7,80,92,4,2,0,0.5888834058549371
0,24,0,113,1,0,0,51,1,0,52,0,80,100,0,0,0,0.012579379077964062
0,103,1,82,0,1,2,37,0,1,51,3,49,82,0,0,1,0.17128301937046458
1,43,1,0,1,0,0,21,1,0,30,9,65,83,4,0,1,0.8992121624447937
1,99,0,22,0,0,0,0,0,0,11,5,64,88,3,1,1,0.5677694858858716
1,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,1,0.4718062749496671
0,75,1,0,0,0,0,13,3,1,10,3,56,93,2,0,0,0.08994377434148476
1,50,1,0,0,1,1,33,4,1,20,1,80,118,1,3,0,0.002343471566036407
0,173,0,0,1,1,2,0,0,0,81,5,64,93,9,0,0,0.06796553524066397
0,578,0,0,0,0,0,0,0,0,100,0,80,100,0,0,0,0.0018388529039128948
1,0,0,14,1,0,0,11,2,0,28,0,80,100,0,0,1,0.11119892890337042
1,13,0,148,0,0,1,23,3,0,38,8,41,78,4,2,1,0.9821554927830595
0,0,0,58,1,0,4,0,0,0,80,1,84,118,0,1,0,0.03759193156783801
1,119,0,138,1,0,0,12,3,0,40,1,65,97,6,3,1,0.3171071158913866
0,163,0,34,0,1,1,12,4,1,50,2,90,121,8,2,0,0.039824098120046704
1,80,0,71,0,0,2,17,4,0,19,3,51,86,8,4,0,0.7240171666143703
1,160,0,54,1,0,2,5,1,0,65,0,80,100,0,0,0,0.33584736806027726
1,54,0,0,0,1,2,0,0,0,28,7,68,113,0,1,0,0.07812654488026353
0,121,0,98,0,0,3,23,1,0,53,2,76,115,0,0,0,0.17099240049869946
0,560,0,90,1,0,2,25,0,1,83,0,80,100,0,0,0,0.0024796201069466044
0,95,0,72,1,0,3,11,6,0,56,1,72,102,5,2,0,0.07293726620923291
0,182,0,152,1,0,2,27,4,0,71,0,80,100,0,0,0,0.00175251088006898
1,229,0,83,1,0,0,0,0,0,62,3,52,93,21,6,1,0.6465206072782397
1,247,0,22,0,0,0,0,2,0,16,0,71,107,0,2,0,0.519360487453876
1,243,0,28,1,0,0,12,2,0,44,3,61,105,0,0,0,0.005126740243381688
1,170,0,3,0,0,1,0,0,0,14,2,67,98,0,6,1,0.19291788932716666
1,136,0,134,0,0,0,50,1,1,59,0,80,100,0,0,0,0.05644410296816804
1,67,0,0,0,1,1,0,0,0,13,4,80,108,0,3,0,0.015510167205376676
0,233,0,0,1,1,0,0,0,0,66,0,80,100,0,0,0,0.0019093643657435307
1,289,0,0,1,0,0,7,3,1,33,0,80,100,0,0,0,0.07874264048084939
0,117,0,20,1,0,1,18,4,0,31,1,80,79,0,0,1,0.22597245995654722
0,28,1,26,1,1,0,40,1,1,55,0,80,109,6,3,0,0.023247911816435853
1,83,0,7,0,0,2,0,0,0,26,0,80,100,0,0,0,0.22392479666012344
1,0,0,0,0,0,0,0,0,0,0,0,83,109,4,2,0,0.0037466851968399844
1,70,0,65,1,0,1,7,1,0,37,3,82,117,1,1,0,0.09962669414459557
0,354,1,345,1,0,3,0,0,0,97,2,55,91,16,2,0,0.05146507044502609
1,55,0,0,0,0,0,0,0,0,5,0,57,92,0,2,0,0.6038488131284245
1,11,0,307,0,1,3,41,0,0,55,4,48,85,0,0,1,0.6008853105775309
0,0,0,0,1,0,0,0,0,0,27,0,80,113,4,1,1,0.5798168481164171
0,28,0,1,1,0,4,13,2,1,42,3,74,101,0,3,0,0.047138094735597186
0,11,0,9,1,0,3,24,1,0,43,1,56,86,10,5,0,0.07523379722821413
1,122,0,0,0,0,0,0,0,0,58,0,72,105,0,1,0,0.4164757525026589
0,303,1,99,1,0,3,45,2,0,68,6,37,71,2,0,1,0.49438363720615885
1,60,0,8,0,0,0,0,0,0,6,0,80,100,0,0,1,0.7433266802272545
0,113,1,67,1,0,0,29,0,0,61,0,80,100,0,0,0,0.0036847717900704226
1,14,0,89,0,0,1,1,0,0,19,1,77,107,0,2,0,0.018357083548046375
1,0,0,0,0,0,0,0,0,0,0,5,37,77,7,2,1,0.8475540974532225
0,214,0,0,1,0,3,0,0,0,87,4,57,89,5,0,0,0.09207084367518475
0,590,0,208,0,0,1,58,3,0,56,5,57,89,8,0,0,0.14466647812046005
0,61,1,46,1,0,0,0,0,0,77,1,61,90,0,0,0,0.12806352593002518
1,81,0,0,1,0,0,14,1,1,45,0,77,111,1,2,0,0.015905537648249424
1,230,1,56,0,1,2,7,4,0,18,1,91,118,0,2,0,0.006709235336716872
1,217,0,115,0,0,2,17,2,1,47,1,52,80,0,3,0,0.6196305690099188
0,137,0,38,0,0,0,39,0,0,53,2,80,107,6,2,0,0.024701725557451027
0,0,1,0,0,0,0,18,4,1,7,2,73,112,4,0,0,0.0022093457611581722
1,103,0,55,0,0,0,7,5,0,0,3,47,92,0,4,1,0.9774216059069994
1,0,0,0,0,0,1,2,5,0,0,2,80,84,14,4,1,0.94385102120705
1,90,0,0,0,0,2,0,0,0,44,3,51,94,10,3,1,0.8375429343612106
1,157,0,153,0,0,0,4,0,0,28,0,65,94,8,0,0,0.3016523309023706
1,0,1,137,0,0,2,11,2,1,41,0,80,100,0,0,0,0.23307727290718852
0,53,0,69,1,0,3,0,0,0,87,1,46,85,0,5,0,0.32615108761512296
0,172,1,145,1,0,6,48,0,0,78,10,45,76,0,4,0,0.3553413549687352
0,485,0,310,0,1,1,31,0,0,65,0,72,107,0,0,0,0.001260017998396276
0,0,1,56,0,0,3,28,3,0,26,0,80,100,0,0,0,0.2702166691424866
1,142,0,41,1,0,0,20,3,1,42,11,80,86,11,2,1,0.9666395438155512
1,78,1,67,0,1,0,15,3,0,37,5,49,83,6,2,1,0.9392657165791544
0,171,1,26,0,0,0,0,0,0,15,0,94,129,0,0,0,0.0010718396460292778
0,316,0,15,1,1,7,0,0,0,67,0,80,100,0,0,0,0.00843923210913297
0,0,0,79,0,0,0,38,2,1,42,0,80,100,0,0,0,0.20021167278040494
0,53,0,21,0,1,4,18,0,0,26,4,71,110,10,3,0,0.07430093117859378
0,333,1,126,1,0,4,8,1,0,76,0,80,100,0,0,0,0.024850011193428098
0,141,1,30,1,1,5,18,0,0,69,0,80,100,0,0,0,0.001159948621078531
0,0,1,102,1,0,0,0,0,0,67,3,48,86,3,1,1,0.8312288226281048
1,60,0,0,0,0,2,0,0,0,38,5,34,78,0,2,1,0.9000396387582672
1,113,0,0,1,0,3,11,2,0,33,1,80,118,8,2,0,0.038480878002053326
0,0,0,33,1,0,0,0,0,0,39,1,59,94,3,0,0,0.1906705609030166
1,89,0,0,0,1,3,20,4,0,11,1,50,92,5,0,1,0.5506028431717159
0,128,1,31,1,1,0,15,0,0,44,3,52,91,6,3,1,0.4921721816112221
1,86,0,0,0,0,0,0,0,0,28,1,83,124,1,0,0,0.016832062327682303
1,108,1,144,0,0,0,24,6,0,30,1,68,92,0,1,0,0.2227423144704388
1,177,0,29,1,0,0,0,2,0,26,3,63,100,5,1,1,0.7329683936870002
0,160,0,0,0,0,0,0,0,0,36,0,80,100,0,0,0,0.053055448608341604
0,136,0,50,0,0,3,0,0,0,52,2,50,88,8,4,0,0.30419481863141595
1,86,0,72,0,1,3,37,0,0,64,2,91,113,0,0,0,0.00018006077748743666
1,23,0,53,1,0,1,0,0,0,78,0,80,100,0,0,0,0.23200121761053433
0,414,1,118,0,0,0,23,2,1,44,5,59,98,0,5,0,0.31907844233997773
0,0,0,17,0,0,0,0,4,0,0,4,62,85,0,4,1,0.940912637286084
0,239,0,0,0,0,1,0,0,0,44,0,80,100,0,0,0,0.051300716967132134
0,30,0,0,0,0,0,0,0,0,19,1,61,88,0,0,0,0.033294640868572103
1,140,0,62,0,0,1,0,0,0,39,2,49,77,10,3,0,0.6265731161778104
0,86,0,97,1,1,0,21,1,0,71,6,35,76,2,3,1,0.9172351833536673
1,316,0,167,1,0,1,6,4,0,58,0,70,109,0,0,0,0.009422679649894648
1,140,1,46,1,0,0,0,0,0,44,0,80,100,0,0,0,0.10132932970600493
1,60,0,12,0,0,0,1,2,0,1,0,80,100,0,0,0,0.37269552514784415
1,68,0,258,0,0,0,23,2,0,38,3,56,87,0,0,0,0.16165487022950467
0,21,0,0,1,0,2,18,0,1,52,2,53,89,7,2,0,0.20771442706558255
1,0,0,0,0,0,0,0,0,0,0,0,80,96,0,1,1,0.6683799846253002
0,57,1,70,0,0,1,0,0,0,30,8,45,79,0,4,1,0.8561685204470528
1,185,0,0,1,0,1,30,0,0,46,4,46,95,2,0,0,0.32469918994729596
1,41,0,83,0,1,0,25,0,0,35,3,80,102,6,0,0,0.116792670656417
1,42,1,140,1,0,1,11,1,0,49,0,57,97,0,0,0,0.3092095496621478
0,280,0,236,0,0,0,0,0,0,60,1,58,94,5,5,0,0.29974025908996793
1,7,0,0,0,0,0,0,0,0,2,3,62,97,2,3,1,0.6160131062781332
1,166,0,0,1,0,0,0,0,0,55,0,80,100,0,0,0,0.3145495755160038
0,0,0,67,1,0,1,50,0,0,70,2,46,89,2,2,1,0.9514107318722707
1,0,0,0,1,0,2,0,0,0,40,0,80,100,0,0,0,0.028832612136322763
0,20,0,37,0,0,1,0,0,0,13,0,69,115,0,1,0,0.3757157747439551
0,531,1,137,0,0,0,20,0,0,51,5,48,70,8,4,1,0.5550519670440026
1,95,0,12,0,0,0,9,1,0,9,5,72,101,0,6,0,0.16934958539797285
1,562,0,0,0,0,0,0,0,0,100,0,80,100,0,0,0,0.005542605361808968
0,208,0,83,0,1,1,29,0,0,55,0,80,100,0,0,0,0.00033715590903173395
0,135,0,0,0,0,0,0,0,0,82,5,41,68,0,5,1,0.9758619910403878
1,260,1,62,1,1,1,13,1,0,59,1,52,71,2,3,1,0.9170697075524434
0,74,0,25,1,0,0,0,0,0,37,0,85,120,1,0,0,0.0011396908415749894
0,101,0,52,1,0,3,28,0,0,74,0,80,100,0,0,0,0.0018409102175873644
1,56,0,98,1,1,2,33,0,0,79,3,76,90,4,3,0,0.025594873554837208
0,156,0,108,1,0,0,51,3,0,70,6,80,83,1,0,1,0.29974179670741957
0,176,0,250,1,0,1,25,4,0,62,1,80,79,0,1,1,0.6027639162024844
0,93,1,16,1,0,3,27,1,0,56,6,51,84,0,2,0,0.0702619907588457
1,2,0,44,0,0,0,3,4,0,0,0,80,100,0,0,0,0.39025960499993845
1,31,0,43,0,0,2,5,4,0,30,0,80,100,0,0,0,0.016992858024495676
0,21,1,37,0,1,2,17,4,1,40,0,80,100,0,0,0,0.0010510142767609326
0,50,0,17,0,1,1,23,0,0,25,0,80,100,0,0,0,0.002297764868800887
1,0,0,37,0,0,0,0,0,0,31,0,80,100,0,0,0,0.08237008846173073
1,0,1,74,1,0,1,29,0,0,62,8,78,102,0,0,0,0.02948024372521421
1,111,0,46,1,0,1,0,0,0,76,3,70,104,0,1,1,0.17308141391366003
0,59,0,0,0,0,0,0,0,0,7,0,80,100,0,0,0,0.14000481899749645
0,301,0,0,0,1,1,0,0,0,44,0,80,100,0,0,0,0.004213397212084123
0,119,0,62,1,0,1,0,0,0,74,7,71,101,7,2,1,0.5683780635612169
1,7,0,11,0,1,0,1,0,1,12,2,51,82,11,3,1,0.8103191565218723
1,253,1,230,0,0,1,28,1,0,57,1,80,97,13,0,1,0.39975445198750975
0,111,0,7,1,0,0,5,3,0,23,0,91,115,4,1,0,0.03343618582336608
1,0,0,87,1,1,3,0,0,0,80,0,80,100,0,0,0,0.00014029989747026098
0,87,1,152,1,1,2,27,1,0,77,2,77,108,0,2,0,0.010320372776596644
1,113,0,0,0,0,0,0,0,0,28,11,80,95,8,3,1,0.7571767858014706
0,56,1,47,0,0,3,35,0,0,55,3,64,102,4,1,0,0.21272970666194324
0,171,0,14,1,0,2,9,2,0,51,0,82,114,0,3,0,0.002672163133034912
0,129,1,106,1,0,2,31,1,0,83,0,67,110,0,1,0,0.005244108355845696
0,178,0,0,1,0,2,0,0,0,95,4,77,101,11,1,0,0.01940755621481324
1,16,0,32,1,1,2,37,1,1,67,0,91,125,5,3,0,0.0020864913146827133
1,0,0,248,0,0,3,29,2,0,49,0,86,114,3,1,0,0.012962924221271122
1,92,1,186,1,0,3,0,0,0,84,2,80,108,0,2,0,0.023284706848414116
1,22,1,0,1,1,2,0,0,0,45,0,80,100,0,0,0,0.032431391631758684
1,237,0,0,0,0,1,23,1,0,28,0,80,100,0,0,0,0.028935960447622255
1,266,1,147,1,0,1,0,0,0,89,4,89,128,0,1,0,0.021119865035516897
0,0,0,0,0,0,1,0,0,0,7,0,80,100,0,0,0,0.03827802331554089
0,92,0,0,0,0,0,0,0,0,35,1,52,86,17,1,0,0.7734199732551758
0,31,0,0,0,0,0,0,0,0,2,3,44,81,0,1,1,0.9193563620599483
0,0,0,44,1,0,1,11,0,0,46,1,67,103,1,1,0,0.03512253102781733
1,163,0,33,1,0,0,0,0,0,49,0,80,100,0,0,0,0.029402889549393966
0,490,1,73,1,0,2,0,0,0,75,0,80,100,0,0,0,0.017331824207228275
1,0,1,25,1,0,0,20,0,1,45,2,80,87,0,2,0,0.4017076358021494
0,159,0,0,0,0,0,0,0,0,100,3,80,97,0,4,0,0.01853486922323813
0,119,0,32,0,0,1,0,0,0,15,0,80,100,0,0,1,0.6826265005050522
1,0,0,69,0,0,1,0,0,0,40,1,80,98,7,4,0,0.18739755290225646
0,384,0,150,0,0,2,21,2,0,48,0,80,100,0,0,0,0.045771931653648894
0,63,0,82,0,0,3,3,1,1,35,2,80,97,0,4,0,0.13234555258134229
0,25,0,61,0,0,0,26,1,1,48,0,80,100,0,0,0,0.020861617518188796
1,0,1,57,1,0,1,20,1,0,48,1,68,94,0,0,0,0.294513401013503
1,0,0,143,0,0,5,37,1,0,52,4,52,87,0,1,0,0.7216705505666718
1,100,0,18,1,0,0,0,1,0,28,2,63,86,0,3,1,0.5906024603389959
0,155,1,58,0,0,1,0,0,0,62,6,74,119,4,7,0,0.00756622468871905
1,139,0,84,0,0,1,21,3,0,26,2,80,113,0,2,0,0.04284839674563762
1,12,0,0,1,1,0,0,0,0,46,5,63,99,12,2,1,0.3073693160013337
0,388,0,152,1,0,0,10,0,0,58,1,36,82,23,0,0,0.9442010471975514
1,0,0,62,0,0,0,11,1,0,14,2,80,94,4,2,0,0.10652485472908998
0,44,0,73,1,0,2,18,1,0,70,2,59,91,0,2,1,0.7610163919925432
1,347,0,154,1,0,0,39,2,0,60,1,54,84,0,0,1,0.8249585770257041
0,116,0,98,1,0,0,44,1,0,59,0,69,95,10,6,0,0.07570728380591789
1,129,1,125,0,0,0,7,1,1,49,0,80,100,0,0,0,0.02886298194503106
0,0,0,45,1,1,0,7,4,0,36,8,80,108,0,1,1,0.28125471960729315
0,142,1,110,1,1,2,20,0,1,91,0,80,100,0,0,0,0.0022483769286900084
1,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,0,0.03884449129897757
1,0,0,0,0,0,0,12,4,0,0,0,80,100,0,0,1,0.49965729352216687
0,179,0,0,0,0,1,0,0,0,30,0,80,100,0,0,0,0.026153451822108195
0,223,1,210,1,0,4,32,0,0,84,0,80,100,0,0,0,0.0018303513789022458
1,303,0,120,1,0,1,23,0,0,67,2,75,114,0,0,0,0.15387081463437327
1,124,0,45,0,0,1,17,4,0,16,3,75,115,0,0,1,0.4756661632919763
0,6,0,12,0,0,2,31,0,1,37,0,80,100,0,0,0,0.0041781766177191055
1,90,1,70,0,0,3,0,5,0,9,0,75,97,0,0,0,0.08324847814457126
0,167,0,157,0,0,5,4,3,0,37,0,80,82,0,3,1,0.6736304848552588
1,147,1,96,0,0,0,13,2,0,29,0,80,100,0,0,1,0.1527608291472047
0,131,0,94,0,1,2,0,0,0,73,2,53,81,2,2,0,0.3439418694574127
0,133,0,0,0,0,3,41,2,0,26,3,80,92,6,4,0,0.22327690113166102
0,303,0,167,1,1,0,26,1,1,75,3,75,117,0,1,0,0.19549438703608146
1,0,0,0,0,0,0,0,0,0,0,3,75,106,1,3,0,0.12736257958293237
1,0,0,19,0,0,2,8,2,0,14,2,68,84,3,2,0,0.4833153179815428
0,0,0,43,0,0,0,0,0,0,32,0,80,100,0,0,0,0.1280585887469059
0,409,0,29,1,0,1,19,2,0,44,1,47,80,0,1,1,0.5803823735518024
1,0,0,12,0,0,1,16,1,1,23,0,80,100,0,0,0,0.06187288971728772
1,0,0,0,1,0,1,6,1,0,25,0,80,100,0,0,0,0.025071248214901504
1,517,0,0,0,1,0,0,3,0,5,1,67,95,6,0,0,0.11129335979366245
1,0,0,5,0,0,0,11,0,0,7,4,86,121,3,7,0,0.05410637086185904
1,251,0,129,1,1,0,25,0,1,78,2,73,99,0,3,0,0.03977305822617575
1,127,1,86,0,0,2,0,0,0,73,4,80,86,0,2,1,0.7154354685309546
1,207,0,0,0,0,0,0,0,0,39,0,80,100,0,0,0,0.11075493175388057
1,88,0,20,1,1,2,22,4,0,39,3,37,67,0,3,1,0.9907462155319315
0,53,1,78,0,0,2,15,0,0,53,2,81,110,0,1,0,0.0038220463509749123
1,284,0,0,0,0,0,0,0,0,64,0,80,100,0,0,0,0.09013720771503947
1,331,0,90,1,0,1,31,0,1,75,0,80,100,0,0,0,0.0020871817509601756
1,85,1,109,0,1,1,0,0,0,54,6,30,79,0,13,1,0.9276330281962984
0,207,1,216,1,0,2,21,0,0,80,0,80,100,0,0,0,0.005759422310965164
1,36,0,42,1,0,2,0,0,0,54,6,80,87,6,2,1,0.9664499342162215
1,114,0,224,0,0,1,16,0,0,47,1,80,89,9,0,0,0.21249410712862601
0,186,0,64,0,0,0,20,0,0,42,0,80,100,0,0,0,0.019466841812729695
0,30,0,14,1,0,0,8,1,0,26,2,80,112,0,0,0,0.04154016685568417
1,39,0,1,1,0,0,0,0,0,30,2,43,81,5,1,1,0.7836953609379088
1,273,0,31,0,0,0,12,0,0,31,0,80,114,1,4,0,0.001037166852819332
0,9,0,19,1,1,1,29,2,1,59,2,80,86,0,2,1,0.09172290858258221
1,286,0,116,0,0,0,27,1,1,56,1,37,72,0,1,1,0.9911158162992224
1,0,0,42,1,0,0,0,0,0,44,3,60,94,0,0,0,0.7142027579486901
1,0,0,0,0,0,0,14,6,0,0,0,80,100,0,0,0,0.5040700705452201
1,48,0,26,0,0,0,7,3,1,24,10,40,74,8,0,1,0.9366323857543918
1,117,0,126,0,0,2,61,2,0,60,1,44,77,8,1,1,0.6943298048185336
1,110,0,0,1,0,0,0,0,0,56,0,80,83,5,0,0,0.24895981612971152
1,95,0,60,1,0,0,17,1,1,70,1,65,93,0,1,1,0.18144407082674757
0,185,1,0,1,0,2,28,2,0,53,3,53,92,0,4,1,0.44264005670985807
0,191,0,41,1,0,1,0,0,0,69,3,52,84,2,1,0,0.043475839568389234
1,136,0,72,0,0,0,17,0,1,64,0,80,100,0,0,0,0.04153469815138268
1,0,1,35,0,0,1,0,0,0,17,4,77,108,0,2,1,0.22391257995370661
1,138,0,7,1,0,1,25,2,0,49,1,66,130,0,2,0,0.013763579064856007
1,134,0,0,0,1,2,0,0,0,31,3,41,82,0,2,1,0.7302335382429347
1,118,1,55,1,0,0,21,3,1,68,1,73,114,1,0,0,0.009626715596175263
1,12,1,45,1,0,2,24,2,0,50,2,80,110,0,2,1,0.08260623090560243
0,169,1,293,0,0,2,60,1,0,58,1,80,74,11,3,0,0.7355387698534012
1,519,0,0,1,0,0,0,0,0,78,3,79,112,15,2,0,0.008226862984560266
1,85,0,37,1,1,4,18,2,0,53,0,80,100,0,0,0,0.009901178735000005
1,30,0,0,1,0,1,0,0,0,63,4,77,108,5,0,1,0.1820877908618646
0,14,0,0,1,0,1,0,0,0,58,0,80,100,0,0,0,0.04134011556865615
0,312,0,39,1,0,2,17,2,1,59,0,80,100,0,0,0,0.12116849966372593
1,0,0,52,0,0,0,5,1,1,36,4,38,74,11,4,1,0.9901021049072773
1,96,0,0,0,0,1,22,2,0,15,0,80,104,1,0,0,0.04957955196932576
1,342,1,32,1,1,3,0,0,0,74,0,81,113,0,0,0,0.00024747629833841663
1,155,0,81,0,0,0,16,0,0,27,0,80,100,0,0,0,0.015451379507047306
