is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_average,grade_trend,days_since_submission,late_submissions,struggle_label,_latent_p
1,82,0,49,0,1,0,8,1,1,29,0,80,100,0,0,0,0.15080627508717995
1,102,0,0,1,0,0,0,0,0,53,1,80,91,0,0,1,0.7822545562378268
1,45,1,116,0,0,1,26,2,1,49,0,80,100,0,0,0,0.48157892393754015
1,457,1,228,0,0,2,32,0,0,70,1,55,84,18,4,1,0.7009750046227825
1,54,0,44,0,1,1,0,0,0,17,5,80,77,5,0,1,0.7316494774732687
1,85,0,12,0,0,0,7,2,0,6,1,37,69,9,0,1,0.9883978880253094
0,37,0,1,1,0,4,20,1,0,39,0,80,103,4,5,1,0.04041755041510341
0,134,0,110,1,1,1,15,2,1,68,6,54,90,9,3,1,0.6944179817259312
0,297,0,0,0,0,1,20,1,0,27,0,80,100,0,0,0,0.048435253883594126
1,0,0,0,0,0,0,0,0,0,0,2,62,99,4,0,1,0.28914720165393065
0,96,0,73,0,1,3,10,0,1,64,0,69,112,8,0,0,0.0032967573722839576
0,182,0,0,0,0,0,33,1,1,34,0,81,107,1,0,0,0.003977584681487908
1,0,0,44,0,0,0,11,7,0,7,0,79,104,0,2,0,0.09957297728546971
1,56,0,0,0,0,1,0,0,0,27,7,72,126,11,1,0,0.007843230859984621
1,184,0,71,0,1,0,18,1,0,41,0,80,100,0,0,0,0.004541469038268456
0,43,0,0,1,0,1,0,0,0,38,10,62,94,0,0,0,0.44002644158241044
0,211,0,205,1,0,3,37,0,0,84,0,80,100,0,0,0,0.0011521030615466285
1,0,1,134,1,0,2,3,0,0,53,5,42,85,0,1,1,0.9042590689876242
1,242,0,146,0,1,2,18,1,0,56,0,80,100,0,0,0,0.007838926675553396
1,0,0,0,0,0,0,3,0,0,2,11,80,93,0,0,1,0.9244538813857941
0,108,0,58,1,0,1,12,2,0,55,2,75,105,5,3,0,0.051340357053350334
0,82,0,51,1,0,1,17,0,0,59,4,80,91,1,5,0,0.07568838201729366
0,0,0,0,1,1,0,0,0,0,44,3,80,134,0,0,0,0.00024796397763928276
0,0,0,14,1,0,0,13,0,0,34,2,70,92,1,1,0,0.02241376807277089
1,75,0,7,1,1,0,16,5,0,17,0,80,100,0,0,0,0.2669221809610679
0,264,0,53,0,0,2,44,3,0,32,4,60,103,15,4,0,0.47855196235918684
1,0,0,0,0,0,0,12,1,0,3,0,80,100,0,0,1,0.6657357556033108
1,104,0,25,1,0,1,0,0,0,60,4,77,99,8,1,0,0.1366973631071543
0,402,0,123,0,0,1,17,2,0,37,0,80,100,0,0,0,0.004299774625485583
1,126,0,74,0,0,0,7,0,0,22,2,80,107,0,1,0,0.25695912853929703
1,25,0,0,1,0,0,0,0,0,52,0,80,100,0,0,0,0.05083348728679926
1,181,0,0,0,0,0,8,4,0,7,0,80,100,0,0,0,0.3424350230221932
1,159,0,31,1,1,2,0,0,0,67,4,58,90,8,0,1,0.7591684056677288
0,217,0,0,0,1,1,0,0,0,26,0,80,100,0,0,0,0.0993822670726711
1,195,0,0,0,0,1,0,0,0,30,1,46,78,12,2,1,0.9448690180892503
1,99,0,89,0,1,0,6,4,0,6,5,80,94,0,3,1,0.802669426789876
0,160,0,49,0,1,1,12,3,1,24,3,93,128,0,3,0,0.006969972776771367
0,72,1,14,1,0,2,0,0,0,54,9,80,79,0,1,1,0.9884395809794769
0,106,0,0,0,1,1,0,0,0,44,0,80,100,0,0,0,0.018139454587730877
0,170,0,148,1,0,1,21,0,0,75,5,52,90,4,1,0,0.047199110842407715
1,416,1,125,1,0,5,39,1,0,87,0,40,81,0,4,1,0.8776724085047976
1,11,0,0,1,0,0,0,0,0,28,1,83,112,2,0,0,0.004174317757051342
1,0,0,35,0,0,1,37,3,0,19,1,31,69,2,2,1,0.9957749456881609
1,61,0,68,1,0,7,31,4,0,72,5,80,98,0,0,0,0.11318537909233661
0,133,1,42,0,0,6,0,0,0,26,7,76,113,2,0,0,0.0021412256466511823
1,0,0,129,1,0,0,0,0,0,67,0,80,100,0,0,0,0.012584770237630829
0,200,0,31,1,0,0,32,1,0,45,0,80,100,0,0,0,0.0036775555607576707
0,50,0,273,1,0,1,0,0,0,75,9,51,81,0,5,1,0.8596317260537342
1,165,0,72,1,0,1,0,2,1,74,1,73,103,0,0,0,0.01959407992482056
1,0,0,191,0,0,4,19,0,0,47,2,78,118,0,4,0,0.045014404225608595
1,73,0,12,1,0,0,5,1,0,28,0,63,104,0,3,0,0.4388215700221283
0,122,0,0,1,0,0,0,0,0,34,0,80,100,0,0,0,0.1639357485753306
0,91,0,116,1,1,4,31,2,0,65,0,80,112,0,1,0,0.007482919603661785
0,285,0,163,1,0,2,0,0,0,99,0,80,100,0,0,0,0.010097563739799632
1,50,0,0,1,0,1,26,2,1,45,0,80,103,0,0,1,0.598636687056058
1,24,0,37,0,0,0,28,1,0,19,0,80,100,0,0,0,0.015601461914633406
1,110,0,44,0,0,2,5,0,0,34,1,42,82,11,1,1,0.9251004191599188
0,49,0,0,0,0,0,0,0,0,11,5,80,105,0,2,0,0.10460775335052601
0,370,0,0,0,0,5,0,0,0,56,3,90,122,8,5,0,0.003989664627622844
0,146,0,160,1,0,1,27,1,0,64,2,77,105,0,0,0,0.03315559054533235
1,90,0,11,0,0,1,0,0,0,11,2,80,82,0,8,1,0.8897295942817671
1,30,0,0,0,0,0,0,0,0,12,0,80,100,0,0,1,0.5193944630460333
0,149,0,28,1,0,1,0,0,0,73,0,66,96,4,0,1,0.7547196391133922
1,61,0,309,0,0,1,60,4,0,40,2,80,78,2,2,1,0.8000093750159263
1,115,0,33,0,1,0,0,0,0,44,3,42,84,12,3,1,0.9623375907297741
1,54,0,0,0,0,1,0,0,0,16,1,79,103,11,1,0,0.04957046679680031
1,225,1,227,0,1,7,0,0,0,66,0,80,100,0,0,0,0.0003510776707776427
1,0,0,0,0,0,0,7,2,0,0,3,64,95,1,0,0,0.09206319711074337
1,18,0,45,0,0,0,8,1,0,9,1,58,89,8,3,0,0.5896350355254854
0,309,0,37,1,0,2,26,4,1,57,0,80,100,0,0,0,0.08911306277417165
1,0,0,0,0,0,1,0,0,0,11,3,41,69,0,0,1,0.874460261152135
1,336,0,80,1,0,0,27,4,0,45,0,61,102,6,0,0,0.025434464052481422
1,35,1,11,0,0,2,0,0,0,19,0,80,100,0,0,0,0.010321382345215764
1,113,0,66,0,0,0,0,0,0,36,5,65,101,12,2,1,0.7707161919766258
0,56,0,0,0,0,0,1,3,0,0,5,71,107,3,3,1,0.07040003403708073
1,174,0,84,0,0,0,14,2,1,56,0,69,109,0,2,0,0.05808426034809929
1,32,0,82,0,1,2,24,1,0,52,0,63,103,4,1,0,0.31378822478627116
1,283,1,142,1,1,1,0,0,0,93,2,69,94,6,2,0,0.08620149458695577
0,0,0,0,0,0,2,18,3,0,10,6,64,97,0,1,1,0.6788593444970776
1,60,0,0,0,0,0,0,2,0,0,8,71,107,12,3,0,0.7536323752959998
0,126,1,189,1,0,1,30,2,1,82,6,51,81,0,1,0,0.04496649948578327
1,146,1,86,1,0,1,16,1,0,57,0,80,100,0,0,0,0.029877681905510742
1,175,0,181,0,0,0,12,2,0,39,0,71,109,0,2,0,0.021981379878001514
0,41,0,0,0,1,1,0,0,0,21,3,32,71,4,4,1,0.9794742235404577
1,0,1,18,0,0,2,0,0,0,22,3,62,96,0,3,0,0.07317145066919367
1,267,1,15,1,1,0,19,1,0,46,3,58,92,5,2,0,0.06730836525047898
1,172,0,0,1,0,1,3,1,0,38,2,57,97,0,0,1,0.6243464549498533
1,91,1,160,0,0,0,23,2,0,41,0,80,100,0,0,0,0.14174086004271955
0,47,0,38,0,0,0,10,2,0,28,2,79,104,0,0,0,0.022010533378865292
1,59,0,31,0,0,0,15,2,1,31,4,54,93,9,3,0,0.1564169041323943
1,0,0,28,1,0,0,0,0,0,37,0,80,100,0,0,0,0.3910534239123635
1,270,0,95,0,0,2,20,6,1,38,9,44,76,8,0,1,0.9508864785225357
0,47,0,0,1,1,3,0,0,0,73,0,80,100,0,0,0,0.000804530613562522
0,450,0,0,1,0,1,0,0,0,86,0,80,100,0,0,0,0.005520435897704841
0,0,0,0,0,0,0,0,0,0,0,1,78,107,3,0,0,0.40193447476736804
0,365,0,105,1,0,3,0,0,0,96,1,34,74,0,4,1,0.9626853304945473
1,207,0,144,1,0,0,12,7,1,56,0,80,100,0,0,1,0.15477820986113336
1,87,0,100,0,0,0,15,0,0,34,6,48,90,4,3,1,0.7439843015613342
0,207,0,175,0,1,6,15,2,1,64,2,58,93,1,5,0,0.29631085198651225
0,0,0,92,1,0,0,34,0,0,54,1,80,76,17,0,1,0.7155702573360467
0,306,0,174,0,0,1,26,5,0,44,0,98,118,0,0,0,0.0008769189072148971
1,0,0,12,0,0,0,0,0,0,3,2,65,99,11,3,1,0.7828019340917529
1,257,0,0,0,0,0,0,0,0,66,0,71,103,6,3,0,0.010953218724585
1,0,0,28,1,0,1,0,0,0,44,1,59,99,3,3,1,0.8281684702846597
0,361,0,291,0,0,2,28,2,0,59,9,48,83,7,1,0,0.3791305430135595
1,93,0,58,1,0,1,30,0,0,82,3,64,103,0,3,0,0.2942150574762684
1,198,0,39,1,0,0,35,2,0,45,2,80,102,1,2,0,0.06038579164746242
0,158,0,0,1,0,0,20,1,0,32,4,36,65,17,1,1,0.9185621222627717
1,85,0,43,1,0,0,11,2,0,62,1,55,92,0,0,1,0.597621262534447
0,565,1,360,1,0,0,0,0,0,87,2,47,79,21,2,0,0.34695576818750146
0,173,0,0,1,0,0,15,0,0,40,3,64,85,5,2,1,0.3225477115909742
0,53,0,143,1,1,0,8,2,1,57,2,57,96,2,0,0,0.32376547630394426
1,67,0,0,1,0,1,0,0,0,66,1,96,129,11,2,0,0.014431638333053725
0,0,0,76,1,0,3,20,2,1,74,3,66,92,0,0,0,0.2857549660799592
0,90,0,0,0,0,0,0,0,0,20,0,81,110,0,1,0,0.08367847692829446
1,303,1,170,1,0,0,0,0,0,82,3,48,84,3,1,0,0.2629839313991152
0,100,0,0,1,1,2,0,0,0,100,0,80,100,0,0,0,0.033471254767373955
1,0,0,41,1,0,0,0,3,0,18,0,80,100,0,0,1,0.7155447770441847
1,5,0,38,0,0,1,31,0,1,38,4,60,98,0,1,0,0.29839582298957745
1,0,0,11,1,0,1,7,2,0,26,0,65,95,7,4,0,0.42467260983167787
1,189,0,65,1,0,0,0,0,0,64,2,41,73,0,4,1,0.9024753561415993
0,134,1,140,1,0,2,31,5,0,66,0,80,100,0,0,0,0.003040981160130825
1,47,0,44,1,1,0,19,0,0,37,3,54,79,9,2,1,0.857881684596446
0,69,0,59,0,1,0,20,2,0,26,0,80,100,0,0,0,0.23101888479983493
1,86,0,0,0,0,0,0,0,0,28,4,80,83,12,5,1,0.7056667535210053
1,89,1,30,1,1,4,24,5,1,46,7,80,80,0,2,1,0.9858743856281728
1,104,0,151,0,1,1,55,4,1,47,1,45,89,0,4,1,0.959317658825404
0,153,0,31,0,1,1,34,3,1,46,3,41,78,6,2,1,0.8597855521727877
1,174,0,0,0,0,1,0,0,0,30,0,80,100,0,0,0,0.10667207927834513
1,206,0,67,1,0,3,0,0,0,78,8,80,104,2,2,0,0.050107185503844284
0,391,1,232,1,1,1,37,0,0,84,1,51,82,9,2,0,0.06296525859741492
0,169,0,0,1,0,1,0,0,0,71,0,80,100,0,0,0,0.005436493949408715
0,145,0,39,0,0,0,15,1,1,52,0,80,100,0,0,0,0.029294585657099404
1,37,1,9,1,0,0,5,2,0,26,0,80,100,0,0,1,0.7254654665527942
0,158,0,71,1,0,0,6,1,0,38,1,49,79,10,3,1,0.8504969221301741
0,152,0,112,0,0,1,8,2,1,54,1,55,91,0,7,1,0.2287596908371256
1,98,0,165,0,0,1,44,4,0,42,0,80,100,0,0,0,0.14697189757931003
1,393,0,133,1,0,3,30,1,0,87,0,80,100,0,0,0,0.012596614918508315
1,10,0,0,0,0,0,16,2,0,2,0,80,100,0,0,1,0.46252241644878384
1,85,0,60,0,1,1,24,1,1,42,0,64,99,0,2,0,0.1790691373821126
1,47,0,8,0,0,0,26,1,1,31,6,80,112,5,1,0,0.09980475401855457
1,100,0,2,0,0,0,0,0,0,9,1,77,109,0,0,0,0.003548218112753648
1,131,0,0,0,0,0,0,0,0,42,0,80,100,0,0,0,0.470602976603391
1,168,1,41,1,0,4,28,1,0,81,2,61,83,5,0,0,0.2563022447785179
1,121,0,69,0,0,0,0,0,0,22,0,80,100,0,0,1,0.14144136841965066
1,0,0,54,1,0,0,45,3,0,56,3,80,75,0,0,1,0.9967328314474546
0,153,0,33,1,1,7,22,0,1,68,0,51,89,0,2,0,0.5713862596893432
0,0,0,106,0,1,1,22,4,0,34,1,67,93,3,3,0,0.1316269865328679
0,78,0,0,1,1,1,0,0,0,62,2,80,128,0,1,0,0.00037504949829660707
0,118,0,92,1,0,2,5,3,0,56,0,80,100,0,0,0,0.017735792285945698
0,351,0,206,1,0,0,44,0,0,74,11,52,79,31,0,1,0.8037006418620848
0,0,0,14,1,0,0,16,3,0,21,0,80,109,12,2,1,0.11106256973363259
1,193,0,196,1,0,0,20,2,0,63,1,54,92,0,1,1,0.46673630852812725
1,0,0,47,1,0,1,10,6,0,32,1,80,87,13,2,1,0.9159547569791233
0,417,0,72,1,0,5,13,1,0,56,4,64,95,1,1,0,0.014821148687129184
1,284,0,70,1,0,1,6,1,1,76,0,80,100,0,0,0,0.007888640863197753
0,141,0,0,0,0,0,20,1,1,22,3,80,81,0,1,0,0.681216583669568
0,378,1,141,1,0,2,0,0,0,88,2,58,94,2,0,0,0.022449338869680875
0,217,1,114,1,1,2,0,0,0,100,0,96,131,0,0,0,5.2682301411331496e-05
0,346,0,0,1,0,1,19,0,1,60,0,80,100,0,0,0,0.04031809959124753
0,441,0,123,1,0,2,0,0,0,90,4,54,92,10,3,0,0.07643611818031251
1,42,0,0,0,0,0,0,0,0,19,6,75,112,5,0,0,0.16866569277518692
0,86,0,80,1,1,2,41,5,0,62,0,80,100,0,0,0,0.05095291899992342
1,10,1,67,1,0,2,15,1,0,65,5,80,124,0,5,0,0.01145768919549194
1,0,1,42,0,0,1,20,0,1,54,0,80,100,0,0,0,0.00495780400000092
0,90,1,135,0,1,1,51,4,0,42,2,53,96,0,1,1,0.9241666944483793
0,138,0,0,0,1,0,0,0,0,21,3,80,101,3,0,0,0.04303066978530344
0,132,0,0,0,0,0,0,0,0,17,7,78,124,3,1,0,0.008831421434257407
1,6,0,43,0,0,0,0,3,0,7,0,80,100,0,0,1,0.7470176946421814
0,125,0,28,1,1,3,5,0,0,51,8,69,103,2,3,0,0.04161670895655573
0,398,0,110,1,0,2,21,3,0,63,4,67,108,0,9,0,0.1484623117824127
0,147,0,87,1,0,1,19,0,0,55,0,80,100,0,0,0,0.005958948331354426
1,15,0,4,1,1,0,15,0,0,33,3,35,76,12,2,1,0.9876919488299699
1,89,0,49,0,0,1,0,0,0,37,2,74,106,7,1,0,0.03720690230339124
1,130,0,61,0,0,0,24,1,0,31,2,62,86,0,1,0,0.3008480663772901
1,133,0,319,0,0,1,9,1,0,40,0,80,100,0,0,1,0.5452011542244921
1,180,0,62,0,1,1,0,0,0,54,7,38,71,0,0,1,0.9710456855700768
0,227,0,33,1,0,0,14,0,0,50,0,80,123,3,0,0,0.003092993253053325
1,25,0,19,0,0,0,0,0,0,5,0,80,100,0,0,0,0.5094441395855009
0,103,0,0,0,0,0,0,0,0,21,0,80,100,0,0,0,0.41259043130294537
0,0,0,227,1,0,3,31,1,1,82,3,45,70,2,1,1,0.8368491165595723
1,0,0,0,0,0,0,15,2,0,2,3,42,68,0,6,1,0.9982535129128792
0,309,0,160,1,0,1,36,3,0,75,0,80,100,0,0,0,0.003197827228159518
0,53,1,0,1,0,0,25,1,0,33,1,81,112,2,0,0,0.0008427287519476637
0,163,1,186,1,1,2,0,0,0,92,3,66,108,0,1,0,0.1404609817189069
0,122,0,0,1,0,2,0,0,0,80,2,80,108,0,4,0,0.06469408924146465
1,82,0,2,0,0,1,12,5,0,0,0,80,100,0,0,1,0.7996830976847408
1,27,0,64,0,0,0,8,6,1,20,2,38,79,4,1,1,0.954080992754253
1,95,1,0,1,1,1,25,1,0,44,1,60,103,0,1,0,0.09786683185185721
1,100,0,0,1,0,0,15,0,0,31,3,88,124,5,2,0,0.017614913263438257
0,246,0,94,1,0,0,14,1,1,56,0,80,100,0,0,0,0.008356442567594156
1,103,0,34,0,0,0,0,0,0,15,3,55,92,0,1,1,0.7981058531894035
1,58,0,312,0,0,1,48,0,0,52,0,80,100,0,0,1,0.6763093520031279
1,135,0,0,1,0,0,0,0,0,61,4,62,106,0,0,0,0.09549945491731592
1,54,0,0,0,0,0,4,1,0,3,0,80,100,0,0,0,0.0611332988784484
0,125,0,71,1,1,0,36,1,1,87,0,80,100,0,0,0,0.001526360035327817
0,25,0,81,0,0,0,17,3,1,43,5,46,85,11,2,1,0.9296110270068543
0,39,0,42,0,0,0,0,0,0,26,0,80,100,0,0,0,0.0024598174424924554
0,168,0,0,0,0,0,0,0,0,47,2,75,103,1,1,0,0.007958049990492546
0,196,0,51,1,0,1,31,2,0,64,5,47,77,4,3,1,0.8125092748087728
1,0,0,22,1,0,0,0,2,0,17,4,71,101,0,0,0,0.1681392755907208
0,45,0,0,1,0,1,0,0,0,69,0,49,97,5,0,1,0.13671513568983307
0,258,0,0,1,0,3,0,0,0,96,2,79,108,0,1,0,0.022821316684952818
0,213,1,174,1,0,3,25,2,0,82,0,80,100,0,0,0,0.001851238441435158
1,313,0,90,1,0,0,0,0,0,56,2,68,108,6,12,0,0.2466029126448182
1,0,1,0,0,0,0,3,0,0,2,0,79,110,3,1,0,0.039940452571255454
1,0,0,112,1,0,1,15,3,0,44,2,39,72,4,7,1,0.9930164815463273
1,116,0,38,1,0,1,20,3,1,47,0,80,100,0,0,0,0.002896250633876257
0,54,0,65,1,0,2,17,1,0,71,0,80,100,0,0,0,0.0026055448782943305
1,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,0,0.2899439245651649
1,87,0,13,0,0,0,12,2,0,20,3,80,97,12,3,0,0.7459788931522437
1,156,0,50,1,1,1,19,3,1,73,6,67,97,8,3,1,0.31922007239839917
1,402,0,174,1,0,1,23,4,0,62,0,80,100,0,0,0,0.013380710913708982
1,0,0,52,0,0,1,9,0,0,20,4,69,103,6,2,0,0.1074577725204704
0,0,0,55,0,0,3,11,4,0,30,2,79,103,5,0,0,0.3612597742736162
0,236,0,0,0,0,0,0,0,0,48,7,34,73,7,2,1,0.9822891150528291
1,0,0,36,0,0,0,0,5,0,0,10,58,105,3,1,1,0.944729324627579
1,48,0,0,0,1,0,0,0,0,3,3,69,101,4,1,1,0.17961190016225928
1,0,0,180,1,0,1,56,1,0,65,2,80,77,0,5,0,0.9768118968236821
0,267,0,233,0,1,1,17,4,1,57,2,51,78,0,3,0,0.12732491479073113
0,52,0,64,1,0,0,12,5,0,49,5,80,85,0,3,0,0.49534340957973744
1,188,0,152,0,1,1,27,0,0,45,1,59,94,7,1,0,0.07027017156278884
0,217,0,48,1,0,5,17,1,1,62,0,80,100,0,0,0,0.02466351195666673
0,63,0,34,0,1,0,12,6,0,0,5,38,80,19,4,1,0.9885757335193678
1,80,0,0,0,0,0,0,0,0,28,6,80,82,2,2,1,0.9933022135350091
1,56,0,3,0,0,0,10,2,1,12,3,60,97,15,3,1,0.365560543628876
0,386,0,121,0,1,4,25,1,0,60,7,80,75,0,0,1,0.5066403685385265
0,627,1,338,1,0,2,32,2,1,94,4,80,81,18,0,0,0.25249285163524504
0,297,1,113,1,1,3,14,0,0,77,2,80,95,2,0,0,0.010558359094740202
1,110,1,0,0,0,0,3,1,0,4,0,80,100,0,0,0,0.534479729248287
1,61,0,0,0,0,0,0,0,0,20,0,80,100,0,0,1,0.2805389515451747
0,57,0,14,1,0,3,33,0,1,59,8,97,124,5,1,0,0.0004585666207563215
1,72,0,0,0,0,1,0,0,0,20,3,60,93,0,2,0,0.3266895640066917
0,183,0,54,1,0,0,12,2,1,47,3,80,103,1,0,0,0.16205574135481188
1,347,0,118,0,0,1,10,3,0,38,0,80,100,0,0,0,0.00872857571288135
0,97,0,66,1,0,1,20,1,0,70,2,56,92,0,1,0,0.5055478035986433
1,0,0,0,0,0,0,0,1,0,0,0,80,100,0,0,1,0.8296893098782724
0,259,0,105,0,1,3,8,3,1,39,4,55,97,0,1,0,0.29921543480770046
0,350,0,0,1,1,6,0,0,0,98,2,55,94,8,4,0,0.016239048960720957
0,357,0,57,1,0,0,25,1,0,60,1,83,118,8,0,0,0.0008412279110568692
1,0,0,84,0,0,0,27,5,0,10,0,80,100,0,0,0,0.43665183401882435
0,46,1,0,1,0,2,0,0,0,46,4,47,73,6,5,1,0.9098456968628862
1,89,0,21,1,0,0,8,2,1,44,0,80,100,0,0,1,0.11315425297865479
0,232,1,50,0,1,1,32,0,1,49,0,80,100,0,0,0,0.0008057835184658631
1,128,0,28,1,1,0,20,0,1,65,0,80,100,0,0,0,0.021687025884047178
1,218,0,170,0,0,1,24,1,1,62,0,89,119,0,1,0,0.00041947811480998567
0,202,0,0,1,1,0,0,0,0,78,3,51,85,10,1,1,0.29351504485533997
1,0,1,39,0,1,0,28,1,1,32,1,66,108,0,2,0,0.15346501190209336
0,0,1,61,1,0,1,31,1,1,64,3,47,89,0,6,1,0.7341527298136348
0,24,0,45,1,0,1,25,1,0,68,0,80,100,0,0,0,0.026286722601549184
1,192,0,2,1,0,1,0,0,0,44,0,80,100,0,0,0,0.008431284340635486
1,12,0,34,1,0,0,13,4,1,30,2,42,74,0,5,1,0.9957509209363847
0,55,0,35,1,0,0,20,1,0,38,0,80,100,0,0,0,0.02540228203021983
0,266,0,0,0,0,2,0,0,0,53,3,60,100,1,0,0,0.01206606884247938
0,59,0,0,0,0,1,0,0,0,13,0,80,100,0,0,0,0.05146363467645428
1,28,0,0,0,0,0,0,0,0,9,3,58,94,14,2,0,0.49833436544753396
1,0,0,8,0,0,1,0,0,0,11,9,45,75,5,6,1,0.9751188099344764
0,27,0,28,1,0,1,19,3,1,44,0,80,100,0,0,0,0.5022600472727965
0,537,0,299,1,1,1,39,0,0,85,5,47,78,0,4,1,0.4676685210287677
0,301,0,0,1,0,0,0,0,0,78,7,87,116,0,0,0,0.013507214081964656
1,167,0,28,1,0,0,13,0,0,38,0,80,100,0,0,1,0.3016140648326478
1,484,0,40,1,1,2,9,1,1,61,0,81,112,0,0,0,0.005993038927109847
1,37,0,144,1,0,0,43,2,0,56,3,80,86,10,1,1,0.9344842029897285
1,239,1,114,1,0,4,15,0,0,69,2,70,102,5,2,0,0.13634591654930464
0,228,1,19,1,0,1,17,0,0,60,0,80,100,0,0,0,0.012481098087140468
1,250,1,7,0,0,0,8,6,0,0,1,50,89,7,1,0,0.6985364975681578
0,229,0,0,1,0,2,0,0,0,86,0,80,100,0,0,0,0.00236031486938485
1,178,1,227,0,0,2,37,0,1,72,2,85,135,0,0,0,0.0001635026319524622
1,0,0,64,0,0,0,10,5,0,2,4,72,107,2,3,0,0.2698206374908923
0,0,0,0,1,0,0,1,3,0,12,1,64,96,7,0,0,0.2720342214686588
1,90,0,182,1,0,0,51,0,1,78,4,59,88,14,1,1,0.8569859735980475
1,137,1,50,0,0,0,29,4,0,20,3,80,117,3,4,0,0.04624585209590147
0,129,0,112,1,0,1,27,1,0,76,2,80,96,0,1,1,0.029421686000434922
1,435,0,2,1,0,1,31,1,1,62,0,80,100,0,0,0,0.002679005185341561
1,465,0,34,1,0,1,22,0,0,54,0,73,106,16,1,0,0.07577824178468806
0,133,0,0,1,0,0,0,0,0,54,0,80,126,1,0,0,0.00468823718406521
0,19,0,15,1,0,1,0,0,0,41,2,84,115,0,1,0,0.014832262039552955
1,172,0,4,0,1,0,10,2,1,26,3,67,96,4,0,0,0.4402700141114007
1,157,0,53,1,0,1,0,0,0,58,0,80,100,0,0,0,0.14444980016018408
0,77,0,0,0,0,0,0,0,0,15,9,35,68,0,3,1,0.970660512778096
0,25,0,71,1,0,2,26,0,0,77,2,58,85,5,0,0,0.15716196873937519
0,250,1,120,1,1,0,0,0,0,70,1,48,87,0,1,1,0.4054797592037075
0,242,0,0,0,0,0,0,0,0,100,6,80,80,0,1,1,0.8908467783606411
0,246,0,0,1,0,1,0,0,0,81,0,80,100,0,0,0,0.01262561416858373
0,46,0,0,1,0,2,0,0,0,80,3,67,104,0,1,1,0.1407131129656084
1,0,0,31,1,1,2,11,1,0,53,5,57,86,9,3,1,0.4291967622634677
1,0,0,47,0,0,0,0,0,0,10,2,80,95,5,0,1,0.9381254354049783
0,185,0,0,0,0,0,0,0,0,48,4,68,106,0,4,0,0.2540876058572711
0,187,0,0,0,0,1,0,0,0,26,0,80,100,0,0,0,0.006564378211318231
0,259,0,0,1,0,0,0,0,0,65,10,46,72,2,5,0,0.5565098379773962
0,333,0,0,1,0,0,0,0,0,66,4,76,105,7,6,0,0.011761156736623774
1,75,0,60,0,0,0,24,3,0,32,2,57,80,11,2,1,0.4952281847552948
0,245,0,0,1,1,3,0,0,0,84,0,80,100,0,0,0,0.00708826128848369
1,123,0,190,0,0,0,0,0,0,47,8,36,68,0,3,1,0.9964843837176568
1,210,1,120,0,0,1,0,0,0,53,0,80,100,0,0,0,0.0017240467597547712
0,0,0,0,0,0,0,0,0,0,0,5,80,73,0,1,1,0.9986563906013791
1,0,0,0,1,1,0,17,4,0,17,1,64,95,14,2,0,0.37224402098124854
1,285,0,271,1,0,0,60,3,0,65,2,43,79,12,1,1,0.9474578650025433
1,60,0,7,1,0,0,0,5,1,27,0,80,100,0,0,0,0.8671651911818439
1,64,0,0,0,0,0,0,0,0,31,1,80,114,0,1,0,0.06521503017314478
1,0,0,21,1,0,0,4,4,0,14,1,80,113,2,1,0,0.04345369801701319
1,188,0,25,1,0,0,0,6,1,42,0,80,100,0,0,0,0.5469945711560084
1,35,1,13,1,0,0,0,2,0,18,4,50,93,8,1,1,0.876403133692027
1,108,0,171,1,1,1,21,0,0,71,0,80,100,0,0,0,0.010019388156974696
0,347,0,167,1,0,1,29,1,0,82,3,50,82,8,0,0,0.21199652756384377
1,268,0,171,0,1,3,33,2,1,63,6,54,85,0,4,0,0.1283921323611478
1,0,0,34,1,1,4,0,0,0,59,3,55,93,10,10,1,0.9663256486063343
1,50,1,88,0,0,2,20,2,0,28,4,46,81,0,2,1,0.23395933660172163
1,37,0,10,0,0,0,11,5,0,0,0,94,114,0,0,0,0.007842923745693332
0,251,1,50,1,0,0,0,0,0,55,0,80,100,0,0,0,0.0050221324496053515
0,339,0,0,1,0,2,0,0,0,91,1,72,107,8,3,0,0.0025290889168961377
1,18,0,86,1,0,1,0,0,0,77,0,41,82,3,3,1,0.5336678548990179
1,185,0,74,0,0,0,15,0,0,28,0,60,95,13,1,1,0.48513484069350915
1,393,0,13,1,0,1,28,1,0,54,3,77,124,5,3,0,0.005044706450181434
0,130,0,103,1,1,0,0,0,0,70,3,45,79,14,3,1,0.7605930851457765
1,54,0,102,0,0,0,0,3,0,8,0,70,106,3,0,0,0.2771862680751204
0,41,0,72,0,0,0,8,1,0,16,0,80,100,0,0,0,0.49192129794951706
1,0,0,0,0,0,0,4,2,0,0,8,49,88,23,0,1,0.9745263372649898
0,25,0,30,1,0,0,29,1,1,67,2,68,104,0,1,0,0.06812682619280228
0,291,1,216,0,1,4,27,0,1,75,4,83,116,0,2,0,0.0017706795950822197
1,16,0,134,0,0,1,45,0,0,49,4,80,70,8,3,1,0.6597539768681694
0,336,0,10,1,0,2,9,1,0,44,0,58,95,0,3,0,0.13714613907928075
